id,title,content,URL,title_translation,content_translation
178,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,WHO ? gbìyànjú láti gbé àw?n ab??r?? àj?sára yìí l? sí àw?n oríl?? èdè tí àw?n obìnrin tó tó ìdá ?gó?ta ti ní àìsàn yìí látàrí pé w?n kò gba ab??r?? àj?sára r?? rí.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"WHO is working to send vaccines to countries where up to 60% of women are affected because they have not had access to vaccination."""
179,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Unicef ní oríl?? èdè ogún ni àw?n ? gbèrò láti pín ab??r?? àj?sára náà sí láàárín ?dún méjì.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"UNICEF said vaccines are planned to be distributed across twenty countries within two years."""
180,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Ìrètí wà pé Nàìjíríà yóò fún àw?n ?m?bìnrin tó lé ní mílíò?nù méje àb?? ní ab??r?? àj?sára HPV.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"There is hope Nigeria will provide protection via HPV vaccine to around seven million girls."""
181,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,WHO ní iye ló p?? jùl? tí yóò gba ab??r?? àj?sára yìí láàárín ?dún kan ní ?kùn Adúláw??.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"WHO said the largest number of vaccine doses will be used within a year in the African region."""
182,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"L??yìn tí wó?n bá gbé ab??r?? àj?sára l? sí ojúlé sí ojúlé fún ?j?? márùn-ún yìí, wó?n máa b??r?? sí ní fi sára ab??r?? àj?sára tí àw?n ?m? yóò máa gbà l??yìn tí wó?n bá ti bí w?n tán.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"After vaccines are deployed to sites for five days, they will begin administering doses to eligible children."""
183,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Àw?n ?m?bìnrin tí ?j?? orí w?n wà láàárín ?dún m??sàn-án sí ?dún mé?rìnlá ni wó?n máa k??k?? fún níbi ipele àk??k??.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Girls aged nine to fourteen will be first targeted for the initial dose."""
184,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Mílíò?nù m??rìndínlógún àw?n ?m?bìnrin ni ìrètí wà pé yóò ti gba ab??r?? àj?sára yìí ní Nàìjíríà láàárín ?dún méjì.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"It is hoped that 14 million girls in Nigeria will receive the vaccine within two years."""
185,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,WHO ní iye ab??r?? àj?sára tí ?m? k????kan yóò gbà dá lórí iye ?j?? orí r??.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"WHO said the number of doses each child receives depends on their age."""
186,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Ìj?ba Nàìjíríà ní ?y? k????kan ni wó?n máa fún àw?n ?m?bìnrin lásìkò yìí àti pé ?y??kan náà yóò ?e i??? tí wó?n f?? kó ?e.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"The Nigerian government said at this time they will give one dose per girl and that dose will serve the intended purpose."""
187,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Lára àw?n tó kópa níbi ìfil??l?? ab??r?? àj?sára náà ni Sultan ti Sokoto, Alhaji Sa'ad Abubakar K?ta tó sì j??j???? àtìl?yìn tó péye fún ètò náà.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"The Sultan of Sokoto, Alhaji Sa'ad Abubakar III, participated in the vaccine launch and strongly supported the programme."""
188,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Ó ní p??lú àtìl?yìn àw?n ìj?ba ní gbogbo ??ka, w?n yóò rí àw?n ?m?bìnrin fún ní ab??r?? náà bó ?e t??.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"He said with support from all levels of government they will ensure girls receive the vaccine as appropriate."""
189,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Mínísítà fún ??t?? ìlera Nàìjíríà náà ní òun yóò ?e àrídájú r?? pé àw?n ?m?bìnrin m??rin òun ló gba ab??r?? náà.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"The Health Minister said he will ensure four million girls receive the vaccine."""
190,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Ilée??? ètò ìlera Nàìjíríà yóò máa pèsè ab??r?? àj?sára yìí l??f???? gb?w?? àj? tó ? rí sí ètò ìlera aláb??dé.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Nigeria's health agency will provide the vaccine free of charge with support from international health partners."""
191,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Gavi, Vaccine Alliance, Unicef, WHO àtàw?n míì ló ?e àtìl?yìn ètò yìí fún Nàìjíríà.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Gavi, UNICEF, WHO and others supported this programme for Nigeria."""
192,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,WHO ní àw?n ò?ì??? ètò ìlera tó lé ní ?gb??rún l??nà ?gb??n ni àw?n ti ?e ìdánil??k???? fún ní Nàìjíríà lórí ab??r?? àj?sára náà.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"WHO said over a thousand health workers have been trained in Nigeria on the HPV vaccine."""
193,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"W??n ní láti ri dájú pé ?m?bìnrin kankan kò y? síl??, àw?n ti pèsè bí w?n ?e máa gbé àw?n ab??r?? àj?sára náà l? sí ?s?? kúkù.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"They said they must ensure no girl is left out and have planned how to deliver vaccines to remote areas."""
194,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Mínísítà fún ètò ìlera Nàìjíríà, ??j??gb??n Muhammad Ali Pate ní ab??r?? àj?sára HPV dára fún àw?n ènìyàn láti gbà àti pé wó?n ti fún ??p?? àw?n obìnrin ní àgbáyé kí wó?n tó gbe wá sí Nàìjíríà.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Minister Pate said the HPV vaccine is safe and has been given to many women worldwide before being introduced in Nigeria."""
195,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Ó ní bí ó til?? j?? pé ab??r?? àj?sára náà kìí ?e dandan, ó r? àw?n òbí láti j?? kí àw?n ?m? w?n gba ab??r?? náà.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"He said while the vaccine is not mandatory, parents are encouraged to have their children vaccinated."""
196,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Àw?n obìnrin tó lé ní mílíò?nù m??rìndínl??g??ta ló lè kó àìsàn j?j?r? ojú ara.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Around sixteen million women are at risk of cervical cancer."""
197,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Àw?n obìnrin tó wà láàárín ?j?? orí ?dún m????dógún sí m??rìnlélógójì ló lè ní àìsàn náà jùl?.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Women aged between 15 and 49 are most at risk of the disease."""
198,"??yin ènìyàn ? ???ra, àìsàn Diphteria tí pa ènìyàn 80 ní Naijiria",Aisan naa ti o ma n ran aw?n eniyan l?g??r? ma n ?e akoba fun imu ati ?na ?fun aw?n eniyan to ba kagbako r?.,https://www.bbc.com/yoruba/articles/c3gm3prv8g4o,People beware — diphtheria has killed 80 people in Nigeria,"This disease can cause obstruction of the nose and throat passages."""
199,"??yin ènìyàn ? ???ra, àìsàn Diphteria tí pa ènìyàn 80 ní Naijiria",Eyi yoo fa inira fun eemi nib? to si le ?akoba fun ?kan ati aw?n ?ya ara miran.,https://www.bbc.com/yoruba/articles/c3gm3prv8g4o,People beware — diphtheria has killed 80 people in Nigeria,"It can cause breathing difficulty and may affect the heart and other organs."""
200,"??yin ènìyàn ? ???ra, àìsàn Diphteria tí pa ènìyàn 80 ní Naijiria",Aw?n ?m? ?dun meji si ?dun m?rinla ni aisan naa ba n ba finra.,https://www.bbc.com/yoruba/articles/c3gm3prv8g4o,People beware — diphtheria has killed 80 people in Nigeria,"Children aged two to fourteen are commonly affected."""
201,"??yin ènìyàn ? ???ra, àìsàn Diphteria tí pa ènìyàn 80 ní Naijiria",Iwadii ni ?m? to ku nitori aarun naa ko gba ab?r? aj?sara.,https://www.bbc.com/yoruba/articles/c3gm3prv8g4o,People beware — diphtheria has killed 80 people in Nigeria,"Investigations show the child who died had not received the vaccine."""
202,"??yin ènìyàn ? ???ra, àìsàn Diphteria tí pa ènìyàn 80 ní Naijiria",W?n ni o kere tan eniyan ?g?rin lo ti ku ninu aw?n ?gbarin to ti kagbako aarun naa ni aw?n ipinl? m?j? ni Naijiria.,https://www.bbc.com/yoruba/articles/c3gm3prv8g4o,People beware — diphtheria has killed 80 people in Nigeria,"They said at least eighty people have died in the outbreaks across eight states in Nigeria."""
203,"??yin ènìyàn ? ???ra, àìsàn Diphteria tí pa ènìyàn 80 ní Naijiria","Aw?n ilu ti w?n kede pe aarun naa wa ni ilu Eko, ti aisan naa p?si ju,ti ipinl? Kano si t?le, ti Abuja si lugbadi arun naa ni ipari Osu K?fa, ?dun yii.",https://www.bbc.com/yoruba/articles/c3gm3prv8g4o,People beware — diphtheria has killed 80 people in Nigeria,"Cities reporting the outbreak include Lagos (where cases increased), followed by Kano, and Abuja recorded cases at the end of June this year."""
204,"??yin ènìyàn ? ???ra, àìsàn Diphteria tí pa ènìyàn 80 ní Naijiria",Aj? naa fikun un pe aw?n ti w?n ko gba ab?r? aj?sara naa ni iwadii ti fihan pe w?n lugbadi arun naa.,https://www.bbc.com/yoruba/articles/c3gm3prv8g4o,People beware — diphtheria has killed 80 people in Nigeria,"The agency added studies show those who were unvaccinated contracted the disease."""
205,"??yin ènìyàn ? ???ra, àìsàn Diphteria tí pa ènìyàn 80 ní Naijiria","Ilee?? eto ilera ni Naijiria wa kesi aw?n araalu lati fi arabal?, ki w?n si fito aw?n eleto ilera ti w?n ba ti gburo tabi ri aw?n ami naa.",https://www.bbc.com/yoruba/articles/c3gm3prv8g4o,People beware — diphtheria has killed 80 people in Nigeria,"Nigeria's health agency urged the public to remain calm and report to health authorities if they fall ill or see symptoms."""
206,"??yin ènìyàn ? ???ra, àìsàn Diphteria tí pa ènìyàn 80 ní Naijiria",Bakan naa ni aj? naa ni aw?n n ?i?? p? p?lu aw?n ileewosan lati koju aarun naa ki o to tan kal? ju bayii l?.,https://www.bbc.com/yoruba/articles/c3gm3prv8g4o,People beware — diphtheria has killed 80 people in Nigeria,"The agency said it is working with hospitals to control the outbreak before it spreads further."""
207,"??yin ènìyàn ? ???ra, àìsàn Diphteria tí pa ènìyàn 80 ní Naijiria",Aw?n dokita ni ?na kan gboogi lati dena itankal? aarun naa laarin agba ati ?m?de ni lati gba ab?r? aj?sara naa.,https://www.bbc.com/yoruba/articles/c3gm3prv8g4o,People beware — diphtheria has killed 80 people in Nigeria,"Doctors say one way to curb spread among adults and children is vaccination."""
208,"??yin ènìyàn ? ???ra, àìsàn Diphteria tí pa ènìyàn 80 ní Naijiria",W?n ni ab?r? yii yoo ba aarun naa ninu ara.,https://www.bbc.com/yoruba/articles/c3gm3prv8g4o,People beware — diphtheria has killed 80 people in Nigeria,"They said the vaccine will combat the disease in the body."""
209,"??yin ènìyàn ? ???ra, àìsàn Diphteria tí pa ènìyàn 80 ní Naijiria","Bakan naa lo p?n dandan ki aw?n eniyan ni im? nipa ab?r? aj?sara fuin aw?n ?m?de nitori igbagb? wa pe eyi yoo koju ik? wiwu, ?yin to j?ra ati igbona.",https://www.bbc.com/yoruba/articles/c3gm3prv8g4o,People beware — diphtheria has killed 80 people in Nigeria,"They stressed the need for public awareness about vaccinating children as it will address breathing obstruction, severe illness and fever."""
210,"COVID-19: Ìj?ba Nàìjíríà kéde ìlànà tuntun lórí COVID-19, Ó mú àdínkù bá ìye èèyàn tó lè w? ??????ì, m??sálá?í","Ak?we ij?ba apap? Naijiria to tun j? alaga igbim? t??koto lori ajakal? aarun COVID-19, Boss Mustapha lo ?e ikede naa ninu at?jade to fi sita l'?j?b?.",https://www.bbc.com/yoruba/afrika-59779448,"COVID-19: Nigerian government announces new COVID-19 rules — reduces numbers allowed into churches, mosques","Boss Mustapha, secretary to the government and chair of the presidential technical committee on COVID-19, made the announcement in a statement on Thursday."""
211,"COVID-19: Ìj?ba Nàìjíríà kéde ìlànà tuntun lórí COVID-19, Ó mú àdínkù bá ìye èèyàn tó lè w? ??????ì, m??sálá?í",Ij?ba Naijiria r? aw?n ?bi k??kan lati rii daju pe w?n fi gbedeke le iye aw?n eeyan to lee wa b? w?n wo nile lasiko p?p??in?in ?dun yii ki Naijiria maa baa tun b? si saa ?w?ja k?rin ajakal? arun naa l?yin ?dun.,https://www.bbc.com/yoruba/afrika-59779448,"COVID-19: Nigerian government announces new COVID-19 rules — reduces numbers allowed into churches, mosques","The government urged families to ensure they observe limits on the number of people allowed in their homes so Nigeria can avoid returning to a fourth wave."""
212,"COVID-19: Ìj?ba Nàìjíríà kéde ìlànà tuntun lórí COVID-19, Ó mú àdínkù bá ìye èèyàn tó lè w? ??????ì, m??sálá?í","Aw?n ilana tuntun  yii n jade lasiko ti aj? to n gbogun ti ajakal? arun loril?ede Naijiria, NCDC n ke tantan pe alekun onida ??d?gb?ta ninu ?g?run (500%) ??? ajakal? aarun COVID-19 ati iye aw?n to n lugbadi r?.",https://www.bbc.com/yoruba/afrika-59779448,"COVID-19: Nigerian government announces new COVID-19 rules — reduces numbers allowed into churches, mosques","These new rules come as NCDC warns of a large increase (reported as 500%) in cases and hospitalizations."""
213,"COVID-19: Ìj?ba Nàìjíríà kéde ìlànà tuntun lórí COVID-19, Ó mú àdínkù bá ìye èèyàn tó lè w? ??????ì, m??sálá?í",Igbim? t??koto ti aar? gbe kal? naa ni oril?ede Naijiria ti ko w? inu ?w? k?rin ?w?ja kokoro arun COVID-19 nitori oniruuru aw?n eeyan tuntun to n lugbadi aarun naa.,https://www.bbc.com/yoruba/afrika-59779448,"COVID-19: Nigerian government announces new COVID-19 rules — reduces numbers allowed into churches, mosques","The presidential technical committee said the country is not yet in a fourth wave but is monitoring emerging variants."""
214,Malaria Vaccine: Àj? WHO gbé ab??r?? àj?sára àìsàn ibà jáde fún il?? Afrika,Aj? WHO gbe ab?r? aj?sara naa jade l?yin ti ilee?? apoogun GSK lo fun aw?n eniyan ni aw?n oril?ede m?ta.,https://www.bbc.com/yoruba/media-58828628,Malaria Vaccine: WHO approves a vaccine for Africa,"WHO approved the malaria vaccine after trials by GSK in Malawi, Ghana and Kenya."""
215,Malaria Vaccine: Àj? WHO gbé ab??r?? àj?sára àìsàn ibà jáde fún il?? Afrika,"Lasiko ti w?n n ?e a??wo ab?r? aj?sara naa ni Malawi, Ghana ati Kenya ni w?n ri pe l?na ida ogoji ti ab?r? aj?sara naa fi koju arun iba.",https://www.bbc.com/yoruba/media-58828628,Malaria Vaccine: WHO approves a vaccine for Africa,"Trials in Malawi, Ghana and Kenya found the vaccine reduced malaria cases by about 40%."""
216,Malaria Vaccine: Àj? WHO gbé ab??r?? àj?sára àìsàn ibà jáde fún il?? Afrika,"O kere tan ?gb?run l?na irinwo eniyan ni aisan iba n pa ni ?d??dun, ti ida aw?n to n lugbadi aisan naa si j? ?m?de ti ko i tii pe ?dun marun un ni il? Afrika.",https://www.bbc.com/yoruba/media-58828628,Malaria Vaccine: WHO approves a vaccine for Africa,"Each year the disease kills hundreds of thousands and many of those affected are children under five in Africa."""
217,Malaria Vaccine: Àj? WHO gbé ab??r?? àj?sára àìsàn ibà jáde fún il?? Afrika,"Adari Aj? WHO, Tedros Ghebreyesus  sapejuwe ab?r? aj?sara naa g?g? bi a?ey?ri nla fun aw?n eniyan ni il? Afrika ati ni agbaye p?lu.",https://www.bbc.com/yoruba/media-58828628,Malaria Vaccine: WHO approves a vaccine for Africa,"WHO Director-General Tedros called the vaccine a major achievement for people in Africa and worldwide."""
218,Malaria Vaccine: Àj? WHO gbé ab??r?? àj?sára àìsàn ibà jáde fún il?? Afrika,"Ab?r? aj?sara naa ti w?n pe oruk? r? ni RTS,S - ti ?i?? lati gbogun ti aisan iba fun ?dun m?fa ki w?n to fi ?w? r? soya bii ab?r? aj?sara to lamilaaka.",https://www.bbc.com/yoruba/media-58828628,Malaria Vaccine: WHO approves a vaccine for Africa,"The vaccine, named RTS,S, has been used in efforts against malaria over six years and is now validated as an effective vaccine."""
219,Malaria Vaccine: Àj? WHO gbé ab??r?? àj?sára àìsàn ibà jáde fún il?? Afrika,Ajo WHO ni eleyii yoo doola ?mi ?gb?gb?run aw?n ?m?de kaakiri agbaye ati il? Afrika ti aisan iba ti n ba w?n finra jul?.,https://www.bbc.com/yoruba/media-58828628,Malaria Vaccine: WHO approves a vaccine for Africa,"WHO said this will save thousands of children's lives across the world and in Africa, where malaria has the greatest toll."""
220,Malaria Vaccine: Àj? WHO gbé ab??r?? àj?sára àìsàn ibà jáde fún il?? Afrika,"Aisan iba j? ?kan lara aw?n aisan to n da s?li ?j?,blood cells ru l?yin ti ?f?n ba ti j? eniyan.",https://www.bbc.com/yoruba/media-58828628,Malaria Vaccine: WHO approves a vaccine for Africa,"Malaria is caused by a parasite that infects red blood cells after a mosquito bite."""
221,Malaria Vaccine: Àj? WHO gbé ab??r?? àj?sára àìsàn ibà jáde fún il?? Afrika,Aw?n oogun to n gbogun ti aisan iba yii ati aw?n oogun ?f?n ti mu ki aisan iba dinku laarin aw?n eniyan.,https://www.bbc.com/yoruba/media-58828628,Malaria Vaccine: WHO approves a vaccine for Africa,"Antimalarial drugs and vector control measures have reduced the disease burden over time."""
222,Covid-19 prevention: NAFDAC buw??lu lílò ab??r?? àj?sára Oxford-AstraZeneca,"?ga agba aj? naa Dokita Mojisola Adeyeye lo kede ?r? yii, to si ni aw?n ti ni ikapa lati gbe ab?r? naa pam? saaye to tutu niw?n to y?, iy?n ""2 to 8 degree centigrade."" Arabinrin  Adeyeye  s? pe aw?n si n say?wo ab?r? aj?sara mii sugb?n ab?r? aj?sara Oxford Astra-Zeneca ti aw?n y? w? fi han pe yoo koju ?da arun Covid-19 il? G??si to w? Naijiria.",https://www.bbc.com/yoruba/media-56118334,COVID-19 prevention: NAFDAC approves use of Oxford-AstraZeneca vaccine,"NAFDAC Director General Dr Mojisola Adeyeye announced the approval and said the vaccine can be stored at 2–8°C; they are reviewing other vaccines as well."""
223,Covid-19 prevention: NAFDAC buw??lu lílò ab??r?? àj?sára Oxford-AstraZeneca,"O fikun pe titi di asiko taa n s?r? yii, aw?n ko ti ri ?da arun Covid-19 to ??y? lati orileede South Africa wa.",https://www.bbc.com/yoruba/media-56118334,COVID-19 prevention: NAFDAC approves use of Oxford-AstraZeneca vaccine,"She added that so far they have not detected the South African variant in Nigeria."""
224,Covid-19 prevention: NAFDAC buw??lu lílò ab??r?? àj?sára Oxford-AstraZeneca,Aw?n ij?ba Naijiria ko tii s? igba t'aw?n araalu yoo b?r? si ni gba ab?r? ?hun.,https://www.bbc.com/yoruba/media-56118334,COVID-19 prevention: NAFDAC approves use of Oxford-AstraZeneca vaccine,"Nigerian authorities have not yet announced when the public will begin receiving the vaccine."""
225,Covid-19 prevention: NAFDAC buw??lu lílò ab??r?? àj?sára Oxford-AstraZeneca,"Laip? yi ni aj? ilera agbaye, WHO, fa?? si lilo ab?r? aj?sara yii fun lilo pajawiri.",https://www.bbc.com/yoruba/media-56118334,COVID-19 prevention: NAFDAC approves use of Oxford-AstraZeneca vaccine,"WHO recently authorized the vaccine for emergency use."""
226,Covid-19 prevention: NAFDAC buw??lu lílò ab??r?? àj?sára Oxford-AstraZeneca,Aw?n onim? say?nsi to se agbekal? ab?r? yii ni a gb? pe w?n peelo r? ki o ba le koju kokoro arun Covid-19 lara aw?n eeyan.,https://www.bbc.com/yoruba/media-56118334,COVID-19 prevention: NAFDAC approves use of Oxford-AstraZeneca vaccine,"Scientists who developed the vaccine designed it to trigger the immune system to fight coronavirus infection."""
227,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Mínísítà tó n rí sí ètò ìlera, Osagie Ehanire lo fìdí ìròyìn náà múl?? l'?j??rú l??yìn ìpàdé ìgbìm?? alá??? ìj?ba tó wáye.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Health Minister Osagie Ehanire confirmed the report after a federal government meeting."""
228,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Ó ní àw?n oním?? nípa ì?ègún ? ?i??? takuntakun láti le s? pàtó irú àb??r?? ti yóò dára fún àw?n ?m? Nàìjíríà, pàápàá jùl? nítorí oríl??-èdè Nàìjíríà kò ni amú omítutu tó tuntùn tó ìw??n ?g??rin.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"He said scientists are working hard to select the vaccine suitable for Nigerians, particularly because Nigeria lacks ultra-cold storage."""
229,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,Ìj?ba àpap?? ti kéde ?áájú pé àw?n ? retí ab??r?? tí yóò tó ogún mílí??nù ni ìb??r?? ?dún 2021.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"The federal government said it expects to receive about 20 million doses in early 2021."""
230,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,Eyi wa lara eto fifun ?p? eeyan lab?r? yi kaakiri il? naa.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"This forms part of a plan to vaccinate many people across the country."""
231,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,Margaret Keenan ti yoo pe ?dun m?kanlelaad?run l?s? to n b? s? pe ?bun ?j? ibi to dunm? oun ju ni w?n fun oun yi.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Margaret Keenan, who will turn 90/91 soon, said this was the best birthday present she could receive."""
232,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Ni nkan bi ago m?fa ab? k?ja i??ju kan ni o gba ab?r? yi, ak?k? ab?r? ?gb?run l?na ?gb?rin ti ile i?? Pfizer/BioNTech gbe jade.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"It took her about six minutes and some seconds to receive the shot — the first of tens of thousands produced by Pfizer/BioNTech."""
233,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,Ireti wa pe mili?nu m?rin eeyan ni yoo ri  ab?r? yi gba nigba to?u yoo ba fi pari.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"It is hoped that four million people will receive the vaccine when rollout completes."""
234,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,Aw?n agbalagba t?j? ori w?n k?ja  aad?run ?dun ati aw?n o?i?? ilera ni yoo k?k? j? anfaani ab?r? yi l?na ati daabo bo aw?n to wa ninu ewu jul?.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Older people over 80 and healthcare workers will likely be prioritized."""
235,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,N??si agba nileewosan University Hospital Coventry lo fun ni ab?r? naa.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"A senior nurse at University Hospital Coventry received the vaccine."""
236,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,Ab?r? naa kii ?e dandan.?ni to ba wu lati gba a ni w?n yoo fun.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"The vaccine is not mandatory; it will be offered to people who want it."""
237,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,Ilee?? apoogun Pfizer ati BioNTech lo se ab?r? aj?sara naa jade.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Pharmaceutical companies Pfizer and BioNTech developed the vaccine."""
238,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"W?n wa sapejuwe ?j? ti w?n gbe ab?r? naa, ti yoo koju arun Coronavirus jade, g?g? bi ?j? to lamilaaka ni igbe aye aw?n onim? say?nsi ati gbogbo ?da alaaye.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"They described the day the vaccine was given as a historic day for science and humanity."""
239,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Aw?n apoogun naa ni aw?n ti lo ab?r? aj?sara naa ni ara eniyan bii ?gb?run l?na m?talelogoji ni oril?ede m?fa, ti ko si ni ipalara kankan fun w?n.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Around 43,000 people across six countries took part in trials and no serious safety issues were recorded."""
240,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,Ilee?? apoogun naa ni aw?n yoo b?r? si ni pese ab?r? aj?sara naa fun i??l? pajawiri lati opin osu yii.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"The company said it would begin supplying vaccine doses for emergency use by the end of the month."""
